#Constant Temperature fit results; RIPL II discrete level library; February 2005 by T. Belgya 
#  Z   A El         T        dT        U0       dU0NlevNmax  N0  Nc     Umax       Uc     Chi Fit Flag NoX  Xm  EX   sigma
#               [MeV]     [MeV]     [MeV]     [MeV]                    [MeV]    [MeV]                         [MeV]       
#-------------------------------------------------------------------------------------------------------------------------
  13  38 Al   1.42870   0.21965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  38 Si   1.42870   0.21965   0.00000   1.00000   2   1   1   2  0.00000  1.08400                  0             0.000
  15  38 P    1.42870   0.21965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  38 S    1.42870   0.21965   0.00000   1.00000  15   1   1   2  0.00000  1.29200                  0             0.000
  17  38 Cl   1.42870   0.21965  -0.82138   0.67137  87  31  14   5  4.07350  1.61741  8.550E-03 *     0             2.033
  18  38 Ar   1.42870   0.21965   1.54594   0.76407 632  76   7  10  7.70200  4.87704  2.530E-03 *     0             2.643
  19  38 K    1.42870   0.21965  -0.63997   0.75987 104  47  20   6  4.84500  2.61306  3.400E-03 *     0             2.187
  20  38 Ca   1.42870   0.21965   1.53447   0.47823  27  11   7   4  4.89900  3.68370  2.782E-02       0             2.187
  21  38 Sc   1.42870   0.21965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  22  38 Ti   1.42870   0.21965   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  12  39 Mg   1.38647   0.19788   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  13  39 Al   1.38647   0.19788   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  39 Si   1.38647   0.19788   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  39 P    1.38647   0.19788   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  16  39 S    1.38647   0.19788   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  17  39 Cl   1.38647   0.19788  -0.76773   0.49195  31  20   7   2  3.53380  0.39642  1.536E-02 *     0             2.689
  18  39 Ar   1.38647   0.19788  -0.90604   0.64595 116  35  19   4  4.11300  2.09275  4.100E-03 *     0             2.209
  19  39 K    1.38647   0.19788   0.80054   0.71243 234  64  17  11  6.55000  4.12600  1.840E-03 *     0             2.506
  20  39 Ca   1.38647   0.19788   0.75994   0.56674  93  28  10   4  5.48800  3.02600  9.510E-03 *     0             2.469
  21  39 Sc   1.38647   0.19788   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  22  39 Ti   1.38647   0.19788   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  12  40 Mg   1.34505   0.17594   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  13  40 Al   1.34505   0.17594   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  40 Si   1.34505   0.17594   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  15  40 P    1.34505   0.17594   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  40 S    1.34505   0.17594   0.00000   1.00000  10   1   1   2  0.00000  0.90369                  0             0.000
  17  40 Cl   1.34505   0.17594   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  18  40 Ar   1.34505   0.17594   0.25091   0.61437 172  78   7  11  6.10400  3.91880  7.680E-03 *     0             2.564
  19  40 K    1.34505   0.17594  -1.41557   0.61269 100  61  14  15  4.11084  2.54277  6.680E-03 *     0             2.232
  20  40 Ca   1.34505   0.17594   2.56610   0.47456 578  26   7   8  6.95048  5.27880  5.990E-03 *     0             2.357
  21  40 Sc   1.34505   0.17594  -0.92043   0.36439  42   9   7   1  1.93300  0.00000  5.505E-02   F   0             0.000
  22  40 Ti   1.34505   0.17594   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  13  41 Al   1.30502   0.15568   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  41 Si   1.30502   0.15568   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  41 P    1.30502   0.15568   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  16  41 S    1.30502   0.15568   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  17  41 Cl   1.30502   0.15568   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  18  41 Ar   1.30502   0.15568  -0.57014   0.42731 124  30   7   7  3.90000  1.87000  5.340E-03 *     0             1.482
  19  41 K    1.30502   0.15568  -1.28120   0.56271 205  61  20  11  4.07500  2.31662  4.080E-03 *     0             2.367
  20  41 Ca   1.30502   0.15568  -0.22501   0.52712 252  48  16  10  4.83070  3.04990  4.540E-03 *     0             2.628
  21  41 Sc   1.30502   0.15568  -0.15694   0.49966 201  36  16   8  4.65600  2.88247  9.500E-03 *     0             1.987
  22  41 Ti   1.30502   0.15568   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  13  42 Al   1.26688   0.13868   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  42 Si   1.26688   0.13868   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  15  42 P    1.26688   0.13868   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  42 S    1.26688   0.13868   0.00000   1.00000   2   1   1   2  0.00000  0.89000                  0             0.000
  17  42 Cl   1.26688   0.13868   0.00000   1.00000  12   1   1   1  0.00000  0.00000                  0             0.000
  18  42 Ar   1.26688   0.13868   0.85647   0.34028  65  18   7   2  4.63390  1.20824  1.101E-02 *     0             1.997
  19  42 K    1.26688   0.13868  -2.37408   0.47381 172  58  14   4  2.76596  0.63873  9.790E-03 *     0             2.508
  20  42 Ca   1.26688   0.13868   0.47193   0.49969 186  91   7  11  6.18200  3.65400  3.010E-03 *     0             2.639
  21  42 Sc   1.26688   0.13868  -1.39716   0.48643 119  53  19   2  3.60200  0.61105  4.180E-03 *     0             2.772
  22  42 Ti   1.26688   0.13868   0.34810   0.33101  32  16   7   3  3.85000  1.85420  2.685E-02       0             0.000
  23  42 V    1.26688   0.13868   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  24  42 Cr   1.26688   0.13868   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  13  43 Al   1.23109   0.12609   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  43 Si   1.23109   0.12609   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  43 P    1.23109   0.12609   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  16  43 S    1.23109   0.12609   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  0             0.000
  17  43 Cl   1.23109   0.12609   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  18  43 Ar   1.23109   0.12609   0.00000   1.00000  15   1   1   1  0.00000  0.00000                  0             0.000
  19  43 K    1.23109   0.12609  -1.15301   0.39342  66  37  13   5  3.39310  1.11030  1.007E-02 *     0             2.439
  20  43 Ca   1.23109   0.12609  -1.14018   0.41945 151  44  16  13  3.50540  2.10280  5.960E-03 *     0             2.735
  21  43 Sc   1.23109   0.12609  -1.51159   0.42363 121  40  20  13  2.98740  1.82990  3.410E-03 *     0             2.449
  22  43 Ti   1.23109   0.12609   0.00000   1.00000  16   1   1   1  0.00000  0.00000                  0             0.000
  23  43 V    1.23109   0.12609   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  24  43 Cr   1.23109   0.12609   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  14  44 Si   1.19799   0.11831   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  44 P    1.19799   0.11831   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  44 S    1.19799   0.11831   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  17  44 Cl   1.19799   0.11831   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  18  44 Ar   1.19799   0.11831   0.00000   1.00000  13   1   1   1  0.00000  0.00000                  0             0.000
  19  44 K    1.19799   0.11831   0.00000   1.00000  19   1   1   1  0.00000  0.00000                  0             0.000
  20  44 Ca   1.19799   0.11831   0.50544   0.38871  91  60   7   9  5.40400  3.30787  6.330E-03 *     0             2.484
  21  44 Sc   1.19799   0.11831  -2.32622   0.39028 114  38  19  10  2.03100  0.66670  5.830E-03 *     0             2.800
  22  44 Ti   1.19799   0.11831   0.85803   0.28664 116  17   7   8  4.22700  3.36400  6.480E-03 *     0             2.488
  23  44 V    1.19799   0.11831   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  1   2  0.000  0.000
  24  44 Cr   1.19799   0.11831   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  25  44 Mn   1.19799   0.11831   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  45 P    1.16793   0.11476   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  45 S    1.16793   0.11476   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  17  45 Cl   1.16793   0.11476   0.00000   1.00000   4   1   1   1  0.00000  0.00000                  0             0.000
  18  45 Ar   1.16793   0.11476  -0.56824   0.23766  20   9   7   1  1.91100  0.00000  4.895E-02       0             0.000
  19  45 K    1.16793   0.11476   0.22222   0.31051  27  16  14   2  3.44000  0.47445  8.269E-03       0             1.874
  20  45 Ca   1.16793   0.11476  -0.66776   0.34298 104  35  10   3  3.49070  1.43477  5.100E-03 *     0             2.299
  21  45 Sc   1.16793   0.11476  -1.62415   0.36419 244  59   7  10  3.13630  1.30318  1.220E-02 *     0             2.585
  22  45 Ti   1.16793   0.11476  -0.90219   0.30936  60  29   7   8  3.20000  1.46824  1.502E-02 *     0             2.875
  23  45 V    1.16793   0.11476   0.63025   0.30666  20  15  14   1  3.91020  0.00000  7.031E-02   F   0             3.998
  24  45 Cr   1.16793   0.11476   0.00000   1.00000   3   1   1   1  0.00000  0.00000                  2   2  0.000  0.000
  25  45 Mn   1.16793   0.11476   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  26  45 Fe   1.16793   0.11476   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  15  46 P    1.14119   0.11408   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  46 S    1.14119   0.11408   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  17  46 Cl   1.14119   0.11408   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  18  46 Ar   1.14119   0.11408   0.00000   1.00000   2   1   1   2  0.00000  1.57700                  0             0.000
  19  46 K    1.14119   0.11408   0.00000   1.00000  16   1   1   1  0.00000  0.00000                  0             0.000
  20  46 Ca   1.14119   0.11408   1.52946   0.36477  91  54   7   9  6.30900  3.85970  7.600E-03 *     0             2.685
  21  46 Sc   1.14119   0.11408  -2.19675   0.41019 255  67  18  13  2.58999  0.99133  3.160E-03 *     0             2.895
  22  46 Ti   1.14119   0.11408   0.21707   0.37388 247  58   7   7  4.84500  3.16800  1.536E-02 *     0             2.631
  23  46 V    1.14119   0.11408  -1.32378   0.28865  77  21   7   6  2.06250  1.22488  1.011E-01   F   0             2.781
  24  46 Cr   1.14119   0.11408   1.16029   0.25410  22  12   7   2  3.98670  0.89216  3.899E-02       0             2.958
  25  46 Mn   1.14119   0.11408   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  26  46 Fe   1.14119   0.11408   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  17  47 Cl   1.11806   0.11461   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  18  47 Ar   1.11806   0.11461   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  0             0.000
  19  47 K    1.11806   0.11461   1.83012   0.30635  30  15  14   2  4.90000  0.36000  2.387E-02       0             2.164
  20  47 Ca   1.11806   0.11461   0.98998   0.30872 139  26   7   4  4.61100  2.59953  3.293E-02       0             2.663
  21  47 Sc   1.11806   0.11461  -1.14297   0.32596 145  28  10   1  2.65000  0.00000  1.003E-02 *     0             2.711
  22  47 Ti   1.11806   0.11461  -0.88106   0.37562 202  55   9   2  3.58270  0.15937  1.512E-02 *     0             2.730
  23  47 V    1.11806   0.11461  -0.75115   0.29291 155  23   7  16  2.81004  2.43954  1.828E-02 *     0             2.848
  24  47 Cr   1.11806   0.11461  -0.87130   0.23707  32   9   7   1  1.54100  0.00000  3.187E-02       0             0.000
  25  47 Mn   1.11806   0.11461   0.00000   1.00000   2   1   1   1  0.00000  0.00000                  0             0.000
  26  47 Fe   1.11806   0.11461   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  16  48 S    1.09883   0.11480   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  17  48 Cl   1.09883   0.11480   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
  18  48 Ar   1.09883   0.11480   0.00000   1.00000   5   1   1   1  0.00000  0.00000                  0             0.000
  19  48 K    1.09883   0.11480   0.00000   1.00000   9   1   1   1  0.00000  0.00000                  4   6  0.000  0.000
  20  48 Ca   1.09883   0.11480   2.71416   0.26097 245  13   7   5  5.46100  4.50678  4.657E-02       0             2.051
  21  48 Sc   1.09883   0.11480  -0.92284   0.37482 103  35  19   3  2.98080  0.25235  3.780E-03 *     0             2.738
  22  48 Ti   1.09883   0.11480   0.54569   0.38237 289  63   7   4  5.06300  2.42106  7.720E-03 *     0             2.521
  23  48 V    1.09883   0.11480  -1.60577   0.35305 102  33  14   9  2.28930  0.76496  1.058E-02 *     0             3.147
  24  48 Cr   1.09883   0.11480   1.46072   0.24974  62  11   7   3  4.06430  1.85847  5.105E-02   F   0             2.578
  25  48 Mn   1.09883   0.11480   0.00000   1.00000  17   1   1   1  0.00000  0.00000                  0             0.000
  26  48 Fe   1.09883   0.11480   0.00000   1.00000   1   1   1   1  0.00000  0.00000                  0             0.000
